C210_S11_R_D4P2.jpg,421,1,2,2,1,1,1,0,0,0.068,0.129,0.000,0
C81_S11_R_D4P2_2.jpg,163,1,1,1,2,1,0,0,0,0.000,0.001,0.000,2
C117_S4_L_D2P1.jpg,234,0,1,0,2,0,1,1,0,0.000,0.025,0.000,0
C41_S5_R_D2P2.jpg,83,1,1,1,0,1,0,0,0,0.000,0.136,0.000,0
C199_S12_R_D4P3.jpg,399,1,0,1,0,2,0,2,0,0.000,0.030,0.112,0
C29_S7_L_D3P1.jpg,58,0,2,0,0,1,2,0,0,0.000,0.007,0.000,0
C220_S13_L_D5P1.jpg,440,0,3,1,0,0,0,0,0,0.000,0.073,0.000,0
C220_S5_L_D2P2.jpg,440,0,3,1,0,1,0,0,0,0.000,0.105,0.000,0
C101_S1_L_D1P1.jpg,202,0,1,1,1,0,0,0,0,0.000,0.042,0.000,1
C49_S12_R_D4P3.jpg,99,1,1,2,0,0,1,0,0,0.000,0.000,0.000,0
C238_S10_L_D4P1.jpg,476,0,3,1,2,1,0,2,0,0.056,0.001,0.000,0
C191_S10_R_D4P1.jpg,383,1,0,1,0,1,0,0,0,0.000,0.000,0.000,2
C259_S6_R_D2P3.jpg,519,1,1,1,2,1,0,1,0,0.000,0.038,0.000,0
C210_S1_L_D1P1.jpg,420,0,3,2,1,1,1,0,0,0.058,0.077,0.000,0
C166_S8_L_D3P2.jpg,332,0,1,1,1,1,0,2,1,0.000,0.020,0.000,0
C226_S15_R_D5P3.jpg,453,1,1,1,0,0,0,2,0,0.000,0.000,0.000,0
C92_S1_L_D1P1.jpg,184,0,3,1,0,1,2,1,1,0.000,0.018,0.000,0
C20_S10_R_D4P1_2.jpg,41,1,3,1,0,0,0,0,1,0.000,0.012,0.000,0
C237_S9_L_D3P3.jpg,474,0,2,1,0,1,1,2,0,0.000,0.000,0.000,0
C173_S4_L_D2P1_2.jpg,346,0,0,1,0,1,0,0,1,0.076,0.034,0.000,0
C58_S4_L_D2P1.jpg,116,0,0,2,1,0,0,0,0,0.000,0.012,0.000,0
C3_S8_L_D3P2.jpg,6,0,2,2,0,0,0,0,1,0.000,0.000,0.000,2
C212_S8_R_D3P2.jpg,425,1,1,1,0,1,0,0,0,0.000,0.052,0.000,0
C4_S10_L_D4P1_2.jpg,8,0,1,1,2,0,0,0,1,0.058,0.007,0.000,0
C137_S2_L_D1P2.jpg,274,0,0,1,1,0,0,0,0,0.000,0.055,0.000,0
C61_S5_R_D2P2.jpg,123,1,1,1,0,0,0,0,1,0.000,0.001,0.000,0
C196_S2_R_D1P2.jpg,393,1,3,1,0,1,0,0,1,0.000,0.025,0.000,0
C211_S14_L_D5P2.jpg,422,0,3,0,0,1,1,0,0,0.000,0.210,0.000,0
C76_S6_R_D2P3.jpg,153,1,0,2,0,1,1,1,0,0.000,0.000,0.000,0
C65_S10_R_D4P1.jpg,131,1,3,1,1,0,0,0,0,0.000,0.012,0.000,0
C57_S10_L_D4P1.jpg,114,0,0,0,1,0,0,0,0,0.000,0.003,0.000,0
C120_S13_R_D5P1_2.jpg,241,1,1,1,1,0,0,0,0,0.000,0.000,0.000,0
C177_S10_L_D4P1_2.jpg,354,0,3,1,1,2,0,2,0,0.000,0.001,0.000,0
C74_S12_L_D4P3.jpg,148,0,2,0,0,0,1,0,1,0.000,0.193,0.000,0
C8_S2_R_D1P2.jpg,17,1,1,2,0,0,0,1,1,0.000,0.050,0.000,0
C26_S11_L_D4P2.jpg,52,0,2,1,0,0,0,0,0,0.000,0.048,0.000,0
C183_S13_R_D5P1.jpg,367,1,3,2,1,1,0,0,1,0.000,0.000,0.000,0
C67_S4_L_D2P1.jpg,134,0,3,1,2,1,2,0,0,0.064,0.006,0.000,0
C87_S5_R_D2P2.jpg,175,1,3,0,1,1,2,2,1,0.045,0.185,0.000,0
C193_S8_R_D3P2.jpg,387,1,2,2,0,1,0,0,0,0.000,0.002,0.000,0
C240_S7_L_D3P1.jpg,480,0,0,1,0,1,0,2,0,0.000,0.042,0.000,2
C258_S10_L_D4P1.jpg,516,0,1,0,0,0,0,1,0,0.000,0.075,0.000,0
C136_S3_R_D1P3.jpg,273,1,0,1,1,1,0,0,0,0.000,0.000,0.000,1
C174_S13_L_D5P1.jpg,348,0,3,1,0,0,0,0,0,0.000,0.000,0.000,0
C246_S5_L_D2P2.jpg,492,0,1,1,1,1,1,0,0,0.000,0.200,0.000,2
C232_S11_R_D4P2.jpg,465,1,1,1,1,0,0,2,1,0.000,0.057,0.000,0
C216_S14_R_D5P2.jpg,433,1,3,2,1,1,0,2,1,0.000,0.118,0.000,0
C223_S14_L_D5P2.jpg,446,0,3,0,1,0,1,1,1,0.000,0.065,0.000,0
C90_S10_L_D4P1.jpg,180,0,1,2,0,0,0,0,0,0.000,0.025,0.000,2
C228_S12_L_D4P3.jpg,456,0,2,2,0,1,0,1,0,0.000,0.000,0.000,0
C226_S12_L_D4P3.jpg,452,0,1,1,0,0,0,0,0,0.000,0.003,0.000,0
C198_S7_L_D3P1_2.jpg,396,0,1,1,2,1,0,0,1,0.000,0.042,0.000,1
C11_S15_R_D5P3.jpg,23,1,3,1,1,0,0,1,0,0.000,0.002,0.000,1
C118_S12_R_D4P3.jpg,237,1,3,0,0,0,0,0,0,0.000,0.006,0.000,0
C82_S3_R_D1P3.jpg,165,1,1,1,1,1,1,0,0,0.000,0.000,0.000,0
C68_S6_R_D2P3_2.jpg,137,1,3,1,0,1,0,0,0,0.000,0.074,0.000,0
C67_S3_L_D1P3_2.jpg,134,0,3,1,2,1,2,1,0,0.061,0.028,0.102,1
C21_S8_R_D3P2.jpg,43,1,1,2,1,0,0,2,1,0.000,0.000,0.000,0
C90_S5_R_D2P2.jpg,181,1,1,2,0,1,0,0,0,0.000,0.023,0.000,2
C220_S1_R_D1P1.jpg,441,1,3,1,0,1,0,0,0,0.000,0.055,0.000,0
C44_S10_R_D4P1.jpg,89,1,1,2,0,0,0,0,0,0.000,0.052,0.000,0
C59_S4_R_D2P1.jpg,119,1,3,1,0,1,0,0,0,0.000,0.056,0.000,0
C50_S12_R_D4P3.jpg,101,1,0,1,1,0,0,1,1,0.000,0.004,0.000,0
C126_S9_R_D3P3.jpg,253,1,3,1,0,1,0,1,0,0.000,0.000,0.000,1
C182_S15_L_D5P3.jpg,364,0,1,1,1,1,1,0,0,0.000,0.003,0.000,0
C139_S12_R_D4P3.jpg,279,1,2,2,2,0,0,0,0,0.069,0.064,0.008,0
C62_S6_R_D2P3.jpg,125,1,3,2,1,1,0,1,0,0.000,0.000,0.000,0
C154_S11_L_D4P2_2.jpg,308,0,2,1,0,1,1,1,0,0.000,0.048,0.000,1
C231_S11_L_D4P2.jpg,462,0,2,1,0,1,1,0,0,0.000,0.017,0.251,0
C95_S5_R_D2P2.jpg,191,1,3,0,1,1,1,0,1,0.181,0.009,0.000,0
C140_S10_L_D4P1_2.jpg,280,0,3,2,0,1,0,1,0,0.000,0.056,0.007,0
C19_S3_L_D1P3.jpg,38,0,0,1,0,0,0,0,0,0.000,0.007,0.000,0
C256_S4_L_D2P1.jpg,512,0,2,1,2,1,0,1,0,0.000,0.033,0.000,0
C87_S3_R_D1P3_2.jpg,175,1,3,0,1,1,2,2,1,0.000,0.055,0.016,0
C77_S7_R_D3P1.jpg,155,1,3,1,0,1,0,1,0,0.073,0.094,0.000,0
C127_S13_L_D5P1.jpg,254,0,3,0,0,0,1,0,1,0.000,0.014,0.000,0
C1_S4_R_D2P1.jpg,3,1,3,1,0,1,1,0,1,0.000,0.012,0.000,0
C218_S12_L_D4P3.jpg,436,0,2,2,0,1,0,2,1,0.000,0.000,0.000,0
C245_S13_R_D5P1.jpg,491,1,0,0,1,1,1,0,0,0.000,0.197,0.000,0
C174_S2_R_D1P2.jpg,349,1,3,1,0,1,0,0,0,0.000,0.001,0.000,2
C190_S4_R_D2P1.jpg,381,1,2,2,0,0,0,0,1,0.000,0.009,0.000,2
C214_S2_R_D1P2.jpg,429,1,3,1,0,1,0,0,0,0.000,0.034,0.000,0
C216_S7_L_D3P1.jpg,432,0,2,2,1,1,0,2,1,0.000,0.054,0.000,0
C219_S10_R_D4P1.jpg,439,1,2,1,1,0,1,1,0,0.000,0.047,0.000,0
C116_S3_L_D1P3_2.jpg,232,0,3,1,0,1,0,0,1,0.000,0.149,0.030,2
C86_S6_L_D2P3.jpg,172,0,1,1,2,0,0,0,0,0.000,0.011,0.000,0
C42_S5_R_D2P2.jpg,85,1,2,2,0,1,0,2,0,0.000,0.196,0.000,0
C156_S12_R_D4P3.jpg,313,1,3,0,1,1,0,1,0,0.000,0.310,0.000,0
C48_S2_L_D1P2.jpg,96,0,3,1,0,1,0,0,0,0.000,0.047,0.153,0
C48_S5_R_D2P2.jpg,97,1,3,1,0,1,0,0,0,0.000,0.089,0.036,0
C68_S1_L_D1P1_2.jpg,136,0,3,1,0,1,0,2,0,0.000,0.061,0.000,0
C82_S7_R_D3P1.jpg,165,1,1,1,1,1,1,0,0,0.000,0.010,0.000,0
C151_S12_L_D4P3_2.jpg,302,0,3,2,0,1,0,1,1,0.000,0.023,0.000,0
C224_S2_R_D1P2.jpg,449,1,3,1,0,1,0,0,0,0.000,0.008,0.000,2
C133_S11_L_D4P2.jpg,266,0,3,1,0,1,0,0,0,0.000,0.001,0.000,2
C212_S9_L_D3P3.jpg,424,0,1,1,0,1,0,2,0,0.000,0.104,0.000,0
C68_S2_R_D1P2.jpg,137,1,3,1,0,1,0,0,0,0.000,0.101,0.071,0
C116_S3_L_D1P3.jpg,232,0,3,1,0,0,0,0,1,0.000,0.023,0.000,0
C37_S7_L_D3P1.jpg,74,0,2,1,0,1,0,0,1,0.000,0.113,0.000,0
C198_S2_L_D1P2.jpg,396,0,1,1,2,1,0,0,1,0.000,0.072,0.000,1
C233_S9_L_D3P3.jpg,466,0,2,2,1,1,0,0,1,0.000,0.033,0.000,0
C30_S14_L_D5P2.jpg,60,0,3,0,0,0,1,0,0,0.000,0.003,0.000,0
C204_S3_L_D1P3.jpg,408,0,3,2,0,1,0,0,0,0.000,0.011,0.000,0
C241_S6_R_D2P3.jpg,483,1,3,1,2,0,0,0,1,0.000,0.106,0.000,0
C243_S11_R_D4P2.jpg,487,1,0,0,1,0,1,0,0,0.000,0.219,0.000,0
C57_S14_R_D5P2.jpg,115,1,0,0,1,0,0,0,0,0.000,0.065,0.000,0
C170_S9_L_D3P3_2.jpg,340,0,2,1,1,1,0,0,1,0.104,0.158,0.000,0
C76_S5_R_D2P2.jpg,153,1,0,2,0,1,1,1,0,0.000,0.061,0.000,0
C47_S5_R_D2P2.jpg,95,1,2,2,2,0,0,1,0,0.051,0.000,0.000,0
C55_S3_L_D1P3.jpg,110,0,1,1,0,1,0,0,1,0.000,0.066,0.008,0
C214_S14_R_D5P2.jpg,429,1,3,1,0,0,0,0,0,0.000,0.015,0.000,0
C137_S3_R_D1P3.jpg,275,1,0,1,1,1,0,0,0,0.000,0.289,0.000,0
C226_S2_R_D1P2.jpg,453,1,1,1,0,1,0,2,0,0.000,0.001,0.000,0
C87_S7_R_D3P1_2.jpg,175,1,3,0,1,0,2,2,1,0.000,0.009,0.000,0
C151_S9_R_D3P3_2.jpg,303,1,3,2,0,1,0,1,1,0.000,0.046,0.002,0
C59_S5_R_D2P2.jpg,119,1,3,1,0,1,0,0,0,0.000,0.072,0.010,0
C112_S7_R_D3P1.jpg,225,1,2,1,0,1,0,1,1,0.060,0.000,0.000,0
C122_S5_L_D2P2.jpg,244,0,1,1,0,0,0,0,0,0.000,0.000,0.000,2
C258_S5_R_D2P2.jpg,517,1,1,0,0,0,0,0,0,0.000,0.047,0.000,0
C11_S11_R_D4P2.jpg,23,1,1,1,1,0,0,1,0,0.000,0.009,0.000,0
C105_S15_R_D5P3_2.jpg,211,1,1,1,2,0,0,0,1,0.000,0.197,0.000,0
C248_S1_R_D1P1.jpg,497,1,3,1,0,1,0,1,1,0.000,0.019,0.000,0
C87_S11_R_D4P2_2.jpg,175,1,3,0,1,0,2,2,1,0.000,0.003,0.000,0
C153_S13_L_D5P1.jpg,306,0,1,2,0,0,0,1,0,0.000,0.000,0.000,0
C173_S13_R_D5P1_2.jpg,347,1,0,1,0,0,0,1,1,0.079,0.021,0.000,0
C40_S1_R_D1P1.jpg,81,1,1,1,2,0,0,0,0,0.000,0.100,0.000,1
C154_S7_L_D3P1_2.jpg,308,0,2,1,0,1,1,1,0,0.000,0.038,0.000,0
C69_S2_R_D1P2.jpg,139,1,0,1,1,0,0,0,0,0.132,0.045,0.000,0
C237_S11_L_D4P2.jpg,474,0,2,1,0,1,1,2,0,0.000,0.029,0.048,0
C78_S11_L_D4P2.jpg,156,0,0,1,2,0,0,0,0,0.000,0.018,0.000,1
C1_S13_R_D5P1_2.jpg,3,1,3,1,0,1,1,0,1,0.000,0.012,0.000,0
C41_S12_R_D4P3_2.jpg,83,1,1,1,0,0,0,0,0,0.000,0.081,0.000,0
C203_S8_L_D3P2.jpg,406,0,2,2,2,1,0,0,0,0.000,0.121,0.000,2
C94_S15_L_D5P3.jpg,188,0,3,0,1,1,2,2,0,0.000,0.134,0.000,1
C193_S13_L_D5P1.jpg,386,0,3,2,0,1,0,1,0,0.000,0.032,0.000,0
C217_S1_L_D1P1_2.jpg,434,0,3,1,0,1,0,0,1,0.000,0.216,0.000,0
C68_S7_L_D3P1.jpg,136,0,3,1,0,0,0,0,0,0.000,0.028,0.000,0
C163_S6_R_D2P3.jpg,327,1,1,0,2,0,2,1,0,0.045,0.004,0.000,0
C186_S8_R_D3P2_2.jpg,373,1,2,2,0,1,0,1,0,0.057,0.000,0.000,0
C49_S5_L_D2P2.jpg,98,0,1,2,0,0,1,0,0,0.000,0.001,0.000,0
C78_S11_R_D4P2.jpg,157,1,0,1,2,0,0,0,0,0.000,0.000,0.000,0
C182_S6_R_D2P3.jpg,365,1,1,1,1,1,1,0,0,0.000,0.000,0.000,1
C56_S6_L_D2P3.jpg,112,0,2,1,1,1,0,0,0,0.000,0.002,0.000,0
C88_S14_R_D5P2.jpg,177,1,1,1,0,0,0,1,0,0.000,0.066,0.015,0
C250_S14_R_D5P2_2.jpg,501,1,0,1,0,1,1,0,0,0.000,0.001,0.000,0
C57_S11_L_D4P2.jpg,114,0,0,0,1,0,0,0,0,0.000,0.003,0.000,0
C69_S9_R_D3P3_2.jpg,139,1,0,1,1,1,0,1,0,0.140,0.193,0.000,0
C51_S6_L_D2P3.jpg,102,0,2,2,1,0,0,0,0,0.000,0.038,0.011,0
C6_S5_R_D2P2.jpg,13,1,3,2,2,1,0,1,1,0.000,0.021,0.009,2
C116_S15_R_D5P3_2.jpg,233,1,3,1,0,1,0,0,1,0.000,0.112,0.048,0
C152_S5_R_D2P2.jpg,305,1,0,1,0,1,0,0,0,0.000,0.036,0.000,0
C16_S13_R_D5P1.jpg,33,1,1,1,0,0,0,0,0,0.000,0.007,0.000,2
C7_S3_R_D1P3.jpg,15,1,3,1,0,1,0,0,1,0.000,0.000,0.000,2
C153_S2_R_D1P2.jpg,307,1,1,2,0,1,0,0,0,0.000,0.014,0.000,0
C88_S4_R_D2P1.jpg,177,1,1,1,0,1,0,1,0,0.000,0.046,0.000,0
C140_S14_R_D5P2.jpg,281,1,3,2,0,0,0,0,0,0.000,0.069,0.016,0
C205_S12_L_D4P3.jpg,410,0,1,2,1,1,0,0,0,0.000,0.040,0.000,0
C134_S4_R_D2P1.jpg,269,1,3,2,0,1,1,1,1,0.000,0.021,0.000,0
C9_S6_L_D2P3.jpg,18,0,0,1,0,0,0,0,0,0.000,0.029,0.000,0
C241_S13_L_D5P1.jpg,482,0,3,1,2,0,0,0,1,0.000,0.096,0.000,0
C245_S15_R_D5P3.jpg,491,1,0,0,1,1,1,0,0,0.000,0.238,0.000,0
C26_S14_R_D5P2.jpg,53,1,3,1,0,0,0,0,0,0.000,0.202,0.000,0
C127_S11_L_D4P2.jpg,254,0,3,0,0,1,1,0,1,0.000,0.025,0.000,0
C120_S6_R_D2P3_2.jpg,241,1,1,1,1,1,0,0,0,0.000,0.030,0.019,0
C47_S10_L_D4P1_2.jpg,94,0,2,2,2,1,0,1,0,0.046,0.031,0.001,0
C218_S7_L_D3P1.jpg,436,0,2,2,0,1,0,2,1,0.000,0.004,0.010,0
C214_S12_L_D4P3.jpg,428,0,2,1,0,1,0,0,0,0.000,0.000,0.000,0
C123_S6_R_D2P3_2.jpg,247,1,3,0,2,2,0,0,0,0.000,0.000,0.134,0
C123_S13_R_D5P1_2.jpg,247,1,3,0,2,2,0,0,0,0.000,0.000,0.000,0
C1_S5_R_D2P2_2.jpg,3,1,3,1,0,1,1,0,1,0.000,0.024,0.185,1
C244_S7_R_D3P1.jpg,489,1,2,0,2,1,2,0,1,0.000,0.147,0.051,0
C220_S6_L_D2P3.jpg,440,0,3,1,0,1,0,0,0,0.000,0.070,0.000,2
C92_S1_L_D1P1_2.jpg,184,0,3,1,0,1,2,0,1,0.000,0.014,0.000,0
C194_S13_L_D5P1.jpg,388,0,1,1,0,1,0,0,0,0.000,0.002,0.000,0
C70_S2_L_D1P2.jpg,140,0,3,1,0,0,0,1,0,0.000,0.000,0.000,0
C123_S5_L_D2P2.jpg,246,0,3,0,2,2,0,0,0,0.000,0.000,0.000,0
C58_S5_R_D2P2.jpg,117,1,0,2,1,1,0,1,0,0.000,0.046,0.000,0
C200_S10_L_D4P1_2.jpg,400,0,1,0,2,0,1,1,0,0.077,0.008,0.000,2
C134_S11_L_D4P2.jpg,268,0,3,2,0,0,1,0,1,0.000,0.000,0.000,0
C152_S3_R_D1P3_2.jpg,305,1,0,1,0,1,0,0,0,0.000,0.002,0.000,0
C50_S8_L_D3P2_2.jpg,100,0,0,1,1,1,0,0,1,0.000,0.033,0.000,0
C155_S10_L_D4P1_2.jpg,310,0,1,1,0,1,0,2,1,0.000,0.018,0.000,0
C23_S12_L_D4P3.jpg,46,0,1,1,0,0,0,2,1,0.000,0.045,0.000,0
C19_S4_L_D2P1.jpg,38,0,0,1,0,1,0,0,0,0.000,0.036,0.000,0
C258_S6_L_D2P3.jpg,516,0,1,0,0,1,0,1,0,0.000,0.103,0.000,0
C21_S11_L_D4P2.jpg,42,0,1,2,1,0,0,2,1,0.000,0.002,0.000,0
C246_S7_R_D3P1.jpg,493,1,1,1,1,1,1,0,0,0.000,0.299,0.000,2
C169_S5_L_D2P2.jpg,338,0,3,1,0,1,0,0,0,0.000,0.072,0.000,0
C58_S12_L_D4P3.jpg,116,0,0,2,1,0,0,0,0,0.000,0.008,0.000,1
C80_S10_L_D4P1_2.jpg,160,0,1,0,2,1,1,2,1,0.057,0.003,0.003,2
C211_S14_R_D5P2_2.jpg,423,1,3,0,0,0,1,1,0,0.000,0.003,0.000,0
C215_S13_R_D5P1.jpg,431,1,0,1,0,1,0,0,1,0.000,0.067,0.000,0
C110_S15_L_D5P3.jpg,220,0,2,0,0,0,2,2,1,0.097,0.043,0.000,0
C40_S15_L_D5P3.jpg,80,0,1,1,2,0,0,0,0,0.000,0.034,0.000,0
C185_S13_R_D5P1_2.jpg,371,1,1,0,1,0,0,0,0,0.000,0.039,0.000,0
C89_S7_R_D3P1.jpg,179,1,2,1,0,1,0,0,0,0.000,0.071,0.027,0
C173_S13_L_D5P1.jpg,346,0,0,1,0,0,0,2,1,0.085,0.049,0.000,0
C242_S7_R_D3P1.jpg,485,1,2,1,1,1,0,0,0,0.000,0.021,0.000,0
C51_S15_L_D5P3.jpg,102,0,2,2,1,0,0,0,0,0.000,0.001,0.000,0
C133_S11_R_D4P2.jpg,267,1,3,1,0,1,0,1,0,0.000,0.000,0.000,0
C100_S12_L_D4P3.jpg,200,0,1,0,2,0,0,1,0,0.000,0.008,0.000,0
C20_S4_R_D2P1.jpg,41,1,3,1,0,1,0,0,1,0.000,0.007,0.000,0
C187_S12_R_D4P3.jpg,375,1,1,1,1,1,1,0,1,0.000,0.007,0.000,2
C78_S13_L_D5P1_2.jpg,156,0,0,1,2,0,0,0,0,0.000,0.018,0.000,1
C36_S3_L_D1P3_2.jpg,72,0,3,1,1,1,0,0,0,0.058,0.081,0.000,0
C31_S10_L_D4P1.jpg,62,0,3,1,1,2,1,0,0,0.098,0.000,0.003,0
C105_S13_L_D5P1.jpg,210,0,1,1,2,0,0,0,1,0.000,0.004,0.000,0
C153_S1_R_D1P1.jpg,307,1,1,2,0,1,0,0,0,0.000,0.007,0.000,0
C61_S3_R_D1P3.jpg,123,1,1,1,0,1,0,0,1,0.000,0.015,0.000,0
C29_S15_R_D5P3.jpg,59,1,3,0,0,0,2,0,0,0.000,0.049,0.000,0
